Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
63	-3.708654	1.8113484	-1.4	-10.0	0.0	0.0	0.0	0.0	47.98077	428.0	0.0013375	-0.017886495	0.02499009	0.058001745	-0.27475303	0.0	0.0	0.0	0.0	9.346008e-09	-0.0066153565	0.0	0.0	0.0004423266	-0.00030868524	100.0	0.0	79.0	0.59964865	0.005915275	320000	30563.529688358307
64	-4.3537636	2.2190552	-0.7	-10.0	0.010752688	0.103136174	1.0	0.0	53.591396	429.0	0.00132	-0.020723946	0.020757973	0.06916266	-0.17333141	0.0	0.0	0.0	0.0	1.4686584e-08	-0.0025495896	0.0	0.0	0.004577184	-0.00097223837	100.0	0.0	6.0	0.6105223	0.016346952	325000	31041.45645880699
65	-4.209474	2.3108928	-1.2	-10.0	0.0	0.0	0.0	0.0	52.4	429.0	0.0013	-0.02269521	0.02508564	0.03249018	-0.2524029	0.0	0.0	0.0	0.0	-6.866455e-09	-0.005980689	0.0	0.0	0.00043520983	-0.00028390496	100.0	0.0	79.0	0.57660174	0.0036170757	330000	31520.951048374176
66	-4.1552086	2.435239	-0.6	-10.0	0.0	0.0	0.0	0.0	51.75	429.0	0.001280597014925373	-0.020736981	0.02130919	0.021161888	-0.1645472	0.0	0.0	0.0	0.0	-6.866455e-09	-0.0075762207	0.0	0.0	0.0002254995	-5.4881966e-05	100.0	0.0	79.0	0.56936014	0.004205671	335000	31999.974895000458
67	-4.1354165	2.288148	-0.8	-10.0	0.010416667	0.10152909	1.0	0.0	51.552082	430.0	0.0012647058823529412	-0.019937528	0.01749282	0.030152833	-0.07198661	0.0	0.0	0.0	0.0	9.536744e-10	-0.003343512	0.0	0.0	0.0035259975	-0.000659307	100.0	0.0	4.0	0.5571883	0.016596982	340000	32476.58559703827
68	-4.7057467	2.4873638	-0.9	-10.0	0.0	0.0	0.0	0.0	57.172413	430.0	0.0012463768115942029	-0.018102454	0.032999486	0.10171016	-0.1626732	0.0	0.0	0.0	0.0	1.9073487e-09	-0.006951757	0.0	0.0	0.0007279064	-0.0006038403	100.0	0.0	79.0	0.5441391	0.0059563387	345000	32951.79711532593
69	-4.3612905	2.4351826	-1.0	-10.0	0.0	0.0	0.0	0.0	53.666668	430.0	0.0012285714285714285	-0.01875639	0.021436024	0.032111604	-0.13942511	0.0	0.0	0.0	0.0	-4.577637e-09	-0.007148104	0.0	0.0	0.00024221263	-6.884565e-05	100.0	0.0	79.0	0.55039805	0.0063095354	350000	33426.09695339203
70	-4.1610527	2.1385827	-0.8	-10.0	0.0	0.0	0.0	0.0	52.263157	430.0	0.001211267605633803	-0.02036739	0.018175466	0.022897467	-0.07149455	0.0	0.0	0.0	0.0	-1.7929077e-08	-0.007870818	0.0	0.0	9.121014e-05	-2.5242385e-05	100.0	0.0	79.0	0.5514479	0.0045205103	355000	33902.809032440186
71	-3.7692304	2.1071343	-1.3	-10.0	0.0	0.0	0.0	0.0	48.057693	430.0	0.0011944444444444444	-0.017287323	0.017966883	0.019129844	-0.113744006	0.0	0.0	0.0	0.0	1.6546249e-08	-0.0095641175	0.0	0.0	0.0002173727	-2.9080198e-05	100.0	0.0	79.0	0.53359514	0.0057811285	360000	34383.63131737709
72	-4.1473684	2.053487	-1.2	-10.0	0.0	0.0	0.0	0.0	52.010525	430.0	0.001178082191780822	-0.022498801	0.020319078	0.022117957	-0.082342885	0.0	0.0	0.0	0.0	-1.3065338e-08	-0.00787781	0.0	0.0	0.0001387306	-2.405131e-05	100.0	0.0	79.0	0.55837756	0.004086143	365000	34863.69420385361
73	-3.9877553	2.0036836	-1.2	-10.0	0.0	0.0	0.0	0.0	50.42857	430.0	0.0011621621621621622	-0.018377313	0.018196361	0.01984017	-0.07329981	0.0	0.0	0.0	0.0	1.5068053e-08	-0.0070082196	0.0	0.0	0.00011946862	-1.6324972e-05	100.0	0.0	79.0	0.5540588	0.005214859	370000	35342.36954665184
74	-4.3913975	2.510008	-1.1	-10.0	0.0	0.0	0.0	0.0	53.731182	430.0	0.0011466666666666667	-0.019767419	0.019152245	0.021405572	-0.07720656	0.0	0.0	0.0	0.0	-2.861023e-09	-0.007915003	0.0	0.0	0.00010216992	0.0002086958	100.0	0.0	79.0	0.52937645	0.004673683	375000	35819.44658970833
75	-4.178125	2.3566043	-1.4	-10.0	0.0	0.0	0.0	0.0	51.979168	430.0	0.001131578947368421	-0.0364685	0.019112721	0.0035145825	-0.09982571	0.0	0.0	0.0	0.0	1.0967255e-08	-0.007267871	0.0	0.0	0.00040525914	-0.00024665584	100.0	0.0	79.0	0.51977193	0.004801612	380000	36297.73900079727
76	-3.7718453	1.9566873	-0.9	-10.0	0.0	0.0	0.0	0.0	48.39806	430.0	0.0011168831168831168	-0.019280843	0.01834853	0.023954572	-0.15061286	0.0	0.0	0.0	0.0	5.2452087e-09	-0.007555969	0.0	0.0	0.00015402026	-4.996198e-05	100.0	0.0	79.0	0.55038935	0.0042625605	385000	36777.30664396286
77	-4.370968	2.5777204	-0.8	-10.0	0.010752688	0.10313617	1.0	0.0	53.76344	431.0	0.0011051282051282051	-0.019991618	0.016798025	0.025552997	-0.07855451	0.0	0.0	0.0	0.0	1.5258789e-09	-0.0033230225	0.0	0.0	0.003458954	-0.00069289026	100.0	0.0	6.0	0.519964	0.015228421	390000	37253.34214138985
78	-3.8198018	1.9097986	-0.8	-10.0	0.0	0.0	0.0	0.0	48.980198	431.0	0.0010911392405063291	-0.021064088	0.028932039	0.059409916	-0.20821421	0.0	0.0	0.0	0.0	9.727478e-09	-0.0061696875	0.0	0.0	0.0004980679	-0.0004307839	100.0	0.0	79.0	0.5133519	0.0036634132	395000	37736.592415332794
79	-4.243617	2.1534514	-1.0	-10.0	0.0	0.0	0.0	0.0	52.851063	431.0	0.0010775	-0.016363546	0.016099893	0.03425638	-0.070608735	0.0	0.0	0.0	0.0	5.722046e-09	-0.008448947	0.0	0.0	0.00012516609	-2.6702743e-05	100.0	0.0	79.0	0.50106573	0.005628722	400000	38216.24545073509
80	-3.5490737	1.9568255	-1.2	-10.0	0.0	0.0	0.0	0.0	46.185184	431.0	0.0010641975308641975	-0.016974011	0.018978868	0.026955225	-0.097072005	0.0	0.0	0.0	0.0	3.0517577e-09	-0.0044469624	0.0	0.0	0.0001083053	-1.8717452e-05	100.0	0.0	79.0	0.52320576	0.0029467824	405000	38696.44763612747
81	-3.9009998	2.154321	-1.1	-10.0	0.0	0.0	0.0	0.0	49.57	431.0	0.001051219512195122	-0.018074978	0.017278185	0.021973245	-0.06744076	0.0	0.0	0.0	0.0	1.9550324e-08	-0.008019435	0.0	0.0	0.00011366206	-1.4756217e-05	100.0	0.0	79.0	0.5237083	0.0052002934	410000	39171.792273044586
82	-3.9259996	2.0205257	-1.0	-10.0	0.0	0.0	0.0	0.0	49.82	431.0	0.0010385542168674699	-0.018142244	0.017057685	0.022358177	-0.06917096	0.0	0.0	0.0	0.0	1.8978119e-08	-0.007785637	0.0	0.0	0.00012703423	-2.402717e-05	100.0	0.0	79.0	0.51712155	0.0050729616	415000	39651.43090200424
83	-4.4285717	2.3314517	-1.2	-10.0	0.0	0.0	0.0	0.0	54.56044	431.0	0.0010261904761904761	-0.021498147	0.01767514	0.034082994	-0.0708917	0.0	0.0	0.0	0.0	-5.102158e-09	-0.009925719	0.0	0.0	0.00019232149	-3.272765e-05	100.0	0.0	79.0	0.5309883	0.00712565	420000	40125.356974601746
84	-3.8683164	2.003607	-1.0	-10.0	0.0	0.0	0.0	0.0	49.138615	431.0	0.0010141176470588235	-0.02001152	0.02022528	0.039327063	-0.077852845	0.0	0.0	0.0	0.0	3.528595e-09	-0.008901255	0.0	0.0	0.00012613293	-1.7324463e-05	100.0	0.0	79.0	0.48813525	0.00477038	425000	40603.51168465614
85	-4.046939	2.2825963	-1.1	-10.0	0.0	0.0	0.0	0.0	50.908165	431.0	0.0010023255813953488	-0.020236377	0.018999103	0.04545239	-0.07130354	0.0	0.0	0.0	0.0	-8.5830685e-09	-0.009150978	0.0	0.0	0.0001231307	-4.0763094e-05	100.0	0.0	79.0	0.47055995	0.0053609535	430000	41077.33209633827
86	-3.918	1.9466063	-1.1	-10.0	0.0	0.0	0.0	0.0	49.85	431.0	0.0009908045977011495	-0.018464541	0.017844304	0.03638127	-0.10729169	0.0	0.0	0.0	0.0	-1.0681152e-08	-0.007204511	0.0	0.0	0.00014448763	-5.3206364e-05	100.0	0.0	79.0	0.50111365	0.004269516	435000	41555.23661828041
87	-4.012121	2.249232	-1.3	-10.0	0.0	0.0	0.0	0.0	50.454544	431.0	0.0009795454545454545	-0.018352661	0.018456303	0.02711201	-0.06732098	0.0	0.0	0.0	0.0	-7.629395e-09	-0.0061819865	0.0	0.0	0.00011855271	-2.3866945e-05	100.0	0.0	79.0	0.48228475	0.0040812837	440000	42033.373388528824
88	-3.964	2.148931	-1.1	-10.0	0.0	0.0	0.0	0.0	49.98	431.0	0.0009685393258426966	-0.017476236	0.023950493	0.022261526	-0.14639975	0.0	0.0	0.0	0.0	8.773804e-09	-0.006678011	0.0	0.0	0.00014355827	-2.853859e-05	100.0	0.0	79.0	0.47225893	0.003662333	445000	42514.09070491791
89	-3.783495	2.0900176	-1.1	-10.0	0.0	0.0	0.0	0.0	48.40777	431.0	0.0009577777777777778	-0.017638806	0.01927128	0.054292135	-0.09802818	0.0	0.0	0.0	0.0	7.6293943e-10	-0.007703875	0.0	0.0	0.00015157805	-3.6920464e-05	100.0	0.0	79.0	0.47815016	0.0036255429	450000	42992.26194691658
90	-3.8049018	1.960811	-1.3	-10.0	0.009803922	0.098528214	1.0	0.0	48.617645	432.0	0.0009494505494505494	-0.017417422	0.017981173	0.019490357	-0.098882556	0.0	0.0	0.0	0.0	4.301071e-08	-0.0029418808	0.0	0.0	0.005849738	-0.00062771	100.0	0.0	7.0	0.48022026	0.01372742	455000	43471.379732608795
91	-3.9858587	2.2854395	-1.3	-10.0	0.0	0.0	0.0	0.0	50.080807	432.0	0.0009391304347826087	-0.02849169	0.025180398	0.05049322	-0.16532639	0.0	0.0	0.0	0.0	-1.2588501e-08	-0.0073480615	0.0	0.0	0.0005032284	-0.00039261623	100.0	0.0	79.0	0.44458038	0.004566036	460000	43950.25495862961
92	-4.096939	2.333188	-1.2	-10.0	0.010204081	0.10049855	1.0	0.0	50.84694	433.0	0.0009311827956989247	-0.020017145	0.019181693	0.044527262	-0.086675435	0.0	0.0	0.0	0.0	4.386902e-09	-0.002127932	0.0	0.0	0.0031505406	-0.00024003652	100.0	0.0	79.0	0.4426189	0.006375646	465000	44431.36981868744
93	-3.840196	2.0937	-1.2	-10.0	0.0	0.0	0.0	0.0	48.862743	433.0	0.0009212765957446809	-0.022133714	0.023224361	0.028075371	-0.18236712	0.0	0.0	0.0	0.0	2.861023e-10	-0.004673685	0.0	0.0	0.0003423131	-0.00020396984	100.0	0.0	79.0	0.483316	0.0041302294	470000	44907.44322013855
94	-3.7365384	1.6517507	-0.9	-10.0	0.01923077	0.13733517	1.0	0.0	48.048077	435.0	0.0009157894736842105	-0.01875721	0.01768481	0.03859382	-0.074398234	0.0	0.0	0.0	0.0	1.142025e-08	-0.002351137	0.0	0.0	0.010991101	-0.0052288724	100.0	0.0	4.0	0.47486183	0.012570522	475000	45385.94923424721
95	-4.0278354	1.9667201	-1.0	-10.0	0.0	0.0	0.0	0.0	50.938145	435.0	0.00090625	-0.024600413	0.053589292	0.23492344	-0.37578514	0.0	0.0	0.0	0.0	1.3351441e-08	-0.0066064666	0.0	0.0	0.0026428755	-0.0025521556	100.0	0.0	79.0	0.4708245	0.00542719	480000	45867.29730582237
96	-4.429348	2.505843	-0.9	-10.0	0.010869565	0.10368904	1.0	0.0	54.217392	436.0	0.0008989690721649485	-0.01855644	0.016532693	0.020339465	-0.08119972	0.0	0.0	0.0	0.0	1.3446808e-08	-0.004160859	0.0	0.0	0.0065511595	-0.0020088581	100.0	0.0	79.0	0.4467495	0.006141533	485000	46348.02797079086
97	-3.8077672	2.2249115	-1.0	-10.0	0.0	0.0	0.0	0.0	48.54369	436.0	0.000889795918367347	-0.023432972	0.04086607	0.118461944	-0.3737898	0.0	0.0	0.0	0.0	-2.2888185e-09	-0.006157917	0.0	0.0	0.0012853498	-0.00116208	100.0	0.0	79.0	0.4205879	0.0060807304	490000	46828.64326047897
98	-3.9858584	2.0995915	-1.3	-10.0	0.0	0.0	0.0	0.0	50.303032	436.0	0.0008808080808080808	-0.01858445	0.018560888	0.04014919	-0.10067784	0.0	0.0	0.0	0.0	3.8146974e-09	-0.006235265	0.0	0.0	0.00015158422	-5.6218443e-05	100.0	0.0	79.0	0.44395435	0.0046435003	495000	47304.919189453125
99	-3.5420558	1.797664	-0.9	-10.0	0.0	0.0	0.0	0.0	46.214954	436.0	0.000872	-0.016999291	0.018660529	0.031553995	-0.10064404	0.0	0.0	0.0	0.0	-9.536743e-09	-0.0069800094	0.0	0.0	0.000128301	-5.7919802e-05	100.0	0.0	79.0	0.40872654	0.0047324747	500000	47782.86112308502
100	-3.9868686	2.2892654	-1.2	-10.0	0.0	0.0	0.0	0.0	50.090908	436.0	0.0008633663366336634	-0.017583754	0.016984763	0.026725598	-0.084518954	0.0	0.0	0.0	0.0	-4.386902e-09	-0.006096944	0.0	0.0	0.00017940288	-3.900392e-05	100.0	0.0	79.0	0.42826298	0.003483584	505000	48261.452870607376
101	-3.9640002	2.2004328	-1.1	-10.0	0.0	0.0	0.0	0.0	49.98	436.0	0.0008549019607843137	-0.019447241	0.018972505	0.06321855	-0.093570076	0.0	0.0	0.0	0.0	5.102158e-09	-0.008879508	0.0	0.0	0.00016024272	-4.983513e-05	100.0	0.0	79.0	0.41906807	0.0052000694	510000	48737.99708557129
102	-3.9606063	2.2702208	-0.9	-10.0	0.02020202	0.14069079	1.0	0.0	49.82828	438.0	0.0008504854368932039	-0.019964492	0.0192105	0.057850692	-0.0949825	0.0	0.0	0.0	0.0	-1.1348725e-08	-0.007657272	0.0	0.0	0.013007119	-0.006589262	100.0	0.0	14.0	0.42495558	0.014338437	515000	49215.670293569565
103	-4.028571	2.0273638	-0.9	-10.0	0.0	0.0	0.0	0.0	50.94898	438.0	0.0008423076923076923	-0.038396247	0.07299726	0.08307888	-0.51123816	0.0	0.0	0.0	0.0	-9.918213e-09	-0.008595124	0.0	0.0	0.0038678367	-0.0032759781	100.0	0.0	79.0	0.47426963	0.006377906	520000	49695.11401224136
104	-3.7192307	2.1324904	-0.7	-10.0	0.0	0.0	0.0	0.0	47.66346	438.0	0.0008342857142857143	-0.02349889	0.04178502	0.0596939	-0.2870657	0.0	0.0	0.0	0.0	-9.536744e-10	-0.0052627823	0.0	0.0	0.0006645183	-0.0003517131	100.0	0.0	79.0	0.42588544	0.0033149947	525000	50189.17794799805
105	-3.8534656	1.966228	-1.2	-10.0	0.0	0.0	0.0	0.0	49.316833	438.0	0.0008264150943396226	-0.020991422	0.026754672	0.028482398	-0.24772628	0.0	0.0	0.0	0.0	7.247925e-09	-0.009073973	0.0	0.0	0.00029073277	-0.00016221369	100.0	0.0	79.0	0.43979442	0.0049335044	530000	50671.04417991638
106	-3.4754543	1.9065051	-1.0	-10.0	0.0	0.0	0.0	0.0	45.454544	438.0	0.0008186915887850467	-0.014083167	0.01779812	0.027720664	-0.11510749	0.0	0.0	0.0	0.0	-3.2424927e-09	-0.0051816395	0.0	0.0	0.00014334799	-3.9374936e-05	100.0	0.0	79.0	0.4078246	0.0033079719	535000	51170.34610915184
107	-4.0510206	2.18983	-1.1	-10.0	0.0	0.0	0.0	0.0	50.72449	438.0	0.0008111111111111111	-0.019954534	0.017992547	0.017281305	-0.09500039	0.0	0.0	0.0	0.0	7.4386595e-09	-0.00545215	0.0	0.0	0.00020620723	-5.320624e-05	100.0	0.0	79.0	0.4395457	0.0031786566	540000	51681.423515319824
108	-3.8137255	2.2966745	-0.9	-10.0	0.0	0.0	0.0	0.0	48.382355	438.0	0.0008036697247706422	-0.020380136	0.024018683	0.05451217	-0.12046257	0.0	0.0	0.0	0.0	4.005432e-09	-0.007867002	0.0	0.0	0.00018618329	-5.072767e-05	100.0	0.0	79.0	0.4345876	0.0042459625	545000	52161.49908685684
109	-3.8839996	2.2020316	-0.9	-10.0	0.0	0.0	0.0	0.0	49.4	438.0	0.0007963636363636364	-0.020661987	0.021442829	0.019702794	-0.09830542	0.0	0.0	0.0	0.0	1.1539459e-08	-0.0060156146	0.0	0.0	0.000117831245	-2.313513e-05	100.0	0.0	79.0	0.41268632	0.0034955682	550000	52641.623282432556
110	-3.975	2.2334893	-1.1	-10.0	0.01	0.09949875	1.0	0.0	49.98	439.0	0.000790990990990991	-0.02143074	0.02152354	0.025745086	-0.098504275	0.0	0.0	0.0	0.0	-7.343292e-09	-0.00072757446	0.0	0.0	0.0038284652	-0.00063430355	100.0	0.0	3.0	0.42360967	0.02588752	555000	53119.86030340195
111	-3.6367924	1.49296	-1.3	-10.0	0.009433962	0.09666934	1.0	0.0	47.160378	440.0	0.0007857142857142857	-0.016687507	0.026070923	0.055733435	-0.3256277	0.0	0.0	0.0	0.0	-2.2888185e-09	-0.0030306035	0.0	0.0	0.0030920499	-0.00040993863	100.0	0.0	79.0	0.4258959	0.0045592445	560000	53601.64885997772
112	-4.09898	2.3623533	-1.1	-10.0	0.0	0.0	0.0	0.0	50.97959	440.0	0.0007787610619469027	-0.01954009	0.022658378	0.08835145	-0.1636757	0.0	0.0	0.0	0.0	2.0217895e-08	-0.006169165	0.0	0.0	0.00034192897	-0.00020942511	100.0	0.0	79.0	0.42745665	0.0039386665	565000	54083.168630599976
113	-4.206316	2.0468621	-1.2	-10.0	0.0	0.0	0.0	0.0	52.6	440.0	0.0007719298245614035	-0.021612901	0.020290263	0.018088821	-0.102487214	0.0	0.0	0.0	0.0	2.155304e-08	-0.007342965	0.0	0.0	0.00012657898	-3.488418e-05	100.0	0.0	79.0	0.43408623	0.00691681	570000	54561.836512088776
114	-3.6847618	1.8539934	-0.9	-10.0	0.0	0.0	0.0	0.0	47.533333	440.0	0.0007652173913043479	-0.017082827	0.019586187	0.023606043	-0.12525068	0.0	0.0	0.0	0.0	-6.2942505e-09	-0.008291641	0.0	0.0	9.824123e-05	-2.724093e-05	100.0	0.0	79.0	0.42192608	0.005161708	575000	55044.44247531891
115	-3.9878786	1.9442884	-0.8	-10.0	0.0	0.0	0.0	0.0	50.434345	440.0	0.0007586206896551724	-0.016516931	0.016694993	0.023782406	-0.081223324	0.0	0.0	0.0	0.0	-5.722046e-09	-0.0073371525	0.0	0.0	8.4798325e-05	8.317353e-05	100.0	0.0	79.0	0.4817881	0.0058910046	580000	55521.47755527496
116	-3.7266665	2.252206	-0.6	-10.0	0.0	0.0	0.0	0.0	47.533333	440.0	0.0007521367521367521	-0.027617138	0.019589711	0.040179513	-0.109107405	0.0	0.0	0.0	0.0	-2.0885468e-08	-0.0060654846	0.0	0.0	0.00021606807	-7.7847435e-05	100.0	0.0	79.0	0.40804887	0.0039260583	585000	56000.138040065765
117	-3.8137255	2.1361978	-0.8	-10.0	0.0	0.0	0.0	0.0	48.705883	440.0	0.0007457627118644068	-0.018949676	0.017312562	0.020576548	-0.09384408	0.0	0.0	0.0	0.0	-1.3923645e-08	-0.0072965324	0.0	0.0	9.550121e-05	-2.9292547e-05	100.0	0.0	79.0	0.39944306	0.005644249	590000	56474.77925276756
118	-3.830392	1.9155089	-1.4	-10.0	0.009803922	0.09852821	1.0	0.0	48.764706	441.0	0.0007411764705882353	-0.016726607	0.016539903	0.054428536	-0.09994838	0.0	0.0	0.0	0.0	-3.1471252e-09	-0.002124096	0.0	0.0	0.0035049813	-0.00051395013	100.0	0.0	4.0	0.3903521	0.010706254	595000	56952.29715824127
119	-4.2073693	2.2129877	-1.3	-10.0	0.0	0.0	0.0	0.0	52.610527	441.0	0.000735	-0.023211338	0.027610958	0.023163455	-0.15897483	0.0	0.0	0.0	0.0	7.629395e-09	-0.005209274	0.0	0.0	0.00041938305	-0.00026574035	100.0	0.0	79.0	0.3787864	0.003637805	600000	57428.11962342262
120	-4.003061	2.1733289	-1.2	-10.0	0.0	0.0	0.0	0.0	50.581635	441.0	0.0007289256198347107	-0.019697424	0.019662453	0.06609967	-0.109900564	0.0	0.0	0.0	0.0	-9.536743e-09	-0.0075846817	0.0	0.0	0.0001396518	-6.020636e-05	100.0	0.0	79.0	0.40453613	0.0053587276	605000	57906.14389657974
121	-3.8860002	1.9080367	-0.9	-10.0	0.0	0.0	0.0	0.0	49.64	441.0	0.0007229508196721311	-0.016898878	0.016637426	0.028470237	-0.06805397	0.0	0.0	0.0	0.0	-6.3896177e-09	-0.0064526172	0.0	0.0	7.3844814e-05	-1.1224925e-05	100.0	0.0	79.0	0.38045245	0.004318403	610000	58386.14617776871
122	-4.2542553	2.0790067	-0.8	-10.0	0.0	0.0	0.0	0.0	53.074467	441.0	0.0007170731707317073	-0.018272504	0.01661667	0.035704322	-0.06857859	0.0	0.0	0.0	0.0	7.247925e-09	-0.006796048	0.0	0.0	0.00010442295	-2.929243e-05	100.0	0.0	79.0	0.3969082	0.0036859734	615000	58862.61451458931
123	-3.7142856	2.0760965	-0.7	-10.0	0.0	0.0	0.0	0.0	47.514286	441.0	0.0007112903225806452	-0.018426782	0.02026412	0.026881924	-0.082924	0.0	0.0	0.0	0.0	-7.534027e-09	-0.0072598406	0.0	0.0	0.000165407	-3.165529e-05	100.0	0.0	79.0	0.38403776	0.00442149	620000	59342.598449230194
124	-4.644318	2.3955858	-0.7	-10.0	0.0	0.0	0.0	0.0	56.44318	441.0	0.0007056	-0.025838165	0.026331041	0.027730292	-0.12259391	0.0	0.0	0.0	0.0	-2.4700165e-08	-0.0068998197	0.0	0.0	0.00014148308	-3.2786935e-05	100.0	0.0	79.0	0.37548974	0.0041217976	625000	59819.43841409683
125	-3.7038093	2.0327754	-1.3	-10.0	0.0	0.0	0.0	0.0	47.514286	441.0	0.0007	-0.020122465	0.025151793	0.029894374	-0.1322519	0.0	0.0	0.0	0.0	-1.7166137e-09	-0.007173945	0.0	0.0	0.00013499928	-5.2166382e-05	100.0	0.0	79.0	0.3379124	0.0038739315	630000	60297.703290462494
126	-4.0968747	2.2264254	-1.5	-10.0	0.0	0.0	0.0	0.0	51.510418	441.0	0.000694488188976378	-0.018594358	0.019332191	0.07502555	-0.08617276	0.0	0.0	0.0	0.0	-9.059906e-09	-0.0064186314	0.0	0.0	0.00014899956	-3.5041958e-05	100.0	0.0	79.0	0.35860795	0.003782853	635000	60774.88142800331
127	-4.0670104	2.158499	-1.4	-10.0	0.0	0.0	0.0	0.0	51.216496	441.0	0.0006890625	-0.01941104	0.018062146	0.03148149	-0.07990457	0.0	0.0	0.0	0.0	7.247925e-09	-0.0059951493	0.0	0.0	9.707115e-05	-1.8102299e-05	100.0	0.0	79.0	0.37698033	0.0033619315	640000	61251.99876213074
128	-4.0916667	2.2515583	-1.4	-10.0	0.0	0.0	0.0	0.0	51.229168	441.0	0.0006837209302325582	-0.01967327	0.019761138	0.027421024	-0.0868622	0.0	0.0	0.0	0.0	-9.63211e-09	-0.0090382155	0.0	0.0	0.00016149871	-4.490299e-05	100.0	0.0	79.0	0.3361457	0.00351989	645000	61732.689009428024
129	-4.2606378	2.2111044	-1.2	-10.0	0.0	0.0	0.0	0.0	53.138298	441.0	0.0006784615384615385	-0.020908365	0.018974504	0.026662659	-0.08241868	0.0	0.0	0.0	0.0	1.335144e-09	-0.007421659	0.0	0.0	0.00012540563	-2.690369e-05	100.0	0.0	79.0	0.3728539	0.004179315	650000	62209.85887885094
130	-3.7115386	1.7640812	-1.1	-10.0	0.0	0.0	0.0	0.0	48.009617	441.0	0.0006732824427480916	-0.016252527	0.016464189	0.026363788	-0.0724516	0.0	0.0	0.0	0.0	-1.5640259e-08	-0.007582375	0.0	0.0	6.488175e-05	-3.5414938e-05	100.0	0.0	79.0	0.3272379	0.004072342	655000	62690.698979854584
131	-4.0234694	2.1455128	-1.4	-10.0	0.0	0.0	0.0	0.0	50.785713	441.0	0.0006681818181818182	-0.016078178	0.016211983	0.038788944	-0.06296646	0.0	0.0	0.0	0.0	-4.2915344e-10	-0.0050124177	0.0	0.0	8.754914e-05	-1.9790401e-05	100.0	0.0	79.0	0.34324214	0.0033098413	660000	63152.42231678963
132	-3.757692	2.165849	-0.9	-10.0	0.0	0.0	0.0	0.0	48.048077	441.0	0.0006631578947368421	-0.018516626	0.019835033	0.0893886	-0.08082459	0.0	0.0	0.0	0.0	-2.861023e-10	-0.0065634595	0.0	0.0	0.00012409575	-4.3480322e-05	100.0	0.0	79.0	0.33305025	0.00446115	665000	63619.04214835167
133	-3.8702972	2.0287313	-1.4	-10.0	0.0	0.0	0.0	0.0	49.48515	441.0	0.0006582089552238807	-0.01755119	0.018681066	0.023124766	-0.08308973	0.0	0.0	0.0	0.0	1.039505e-08	-0.0071645817	0.0	0.0	0.00011549208	2.9617244e-05	100.0	0.0	79.0	0.3117993	0.0053209397	670000	64078.823237895966
134	-3.8333333	2.0256848	-1.0	-10.0	0.0	0.0	0.0	0.0	48.901962	441.0	0.0006533333333333333	-0.025682928	0.01731897	0.019415988	-0.08958503	0.0	0.0	0.0	0.0	2.3460387e-08	-0.0057015284	0.0	0.0	0.0001892285	-8.800344e-05	100.0	0.0	79.0	0.30795562	0.0030970462	675000	64533.702795505524
135	-3.7872546	1.994142	-0.6	-10.0	0.0	0.0	0.0	0.0	48.656864	441.0	0.0006485294117647059	-0.017795151	0.019453978	0.024377227	-0.12020866	0.0	0.0	0.0	0.0	-3.3378602e-09	-0.0055845953	0.0	0.0	9.819358e-05	-2.4507797e-05	100.0	0.0	79.0	0.3279452	0.003266925	680000	64998.64298963547
136	-3.794175	1.9980488	-0.9	-10.0	0.0	0.0	0.0	0.0	48.514565	441.0	0.0006437956204379562	-0.014890766	0.01755422	0.025788223	-0.08695127	0.0	0.0	0.0	0.0	-8.392334e-09	-0.0070763137	0.0	0.0	0.00011789052	-3.094974e-05	100.0	0.0	79.0	0.31219107	0.003989301	685000	65458.61859560013
137	-3.6660378	2.245452	-0.8	-10.0	0.0	0.0	0.0	0.0	46.83019	441.0	0.0006391304347826087	-0.016821247	0.018126713	0.027176403	-0.07327225	0.0	0.0	0.0	0.0	8.010864e-09	-0.0071862917	0.0	0.0	0.00011160917	-2.3747067e-05	100.0	0.0	79.0	0.3030788	0.004912624	690000	65925.67681407928
138	-3.9079206	2.4442976	-0.9	-10.0	0.0	0.0	0.0	0.0	49.20792	441.0	0.0006345323741007194	-0.020393401	0.020674156	0.02789178	-0.114040256	0.0	0.0	0.0	0.0	-7.247925e-09	-0.006161063	0.0	0.0	0.00021081191	-3.2697804e-05	100.0	0.0	79.0	0.30933872	0.0044271643	695000	66386.47323155403
139	-4.050505	2.5367749	-0.9	-10.0	0.0	0.0	0.0	0.0	50.50505	441.0	0.00063	-0.02576578	0.026038645	0.023953067	-0.13011184	0.0	0.0	0.0	0.0	1.4972686e-08	-0.007810739	0.0	0.0	0.00023590283	-5.289438e-05	100.0	0.0	79.0	0.31771937	0.00299096	700000	66878.27122974396
